is_young,is_male,young_male,young_female,older_male,older_female,obscured_view,clock_minutes,dow,year,police_area,assigned_unit,is_summer,weight
1,1,1,0,0,0,0,1157,6,2022,12-3,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1027,1,2022,12-3,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1059,0,2022,22-2,HIGHWAY PATROL,0,0.08029646286345592
1,1,1,0,0,0,1,1205,1,2022,22-1,HIGHWAY PATROL,0,0.31915448755481396
1,0,0,1,0,0,1,1060,0,2022,22-2,22ND DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1194,3,2022,22-2,22ND DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1034,1,2022,22-2,22ND DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1054,1,2022,16-2,16TH DISTRICT,1,0.1751748998660464
1,0,0,1,0,0,1,1161,2,2022,16-2,16TH DISTRICT,0,0.3302888318387619
0,1,0,0,1,0,1,1047,1,2022,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1177,1,2022,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1123,6,2022,18-3,HIGHWAY PATROL,0,0.09686634040417047
0,1,0,0,1,0,1,1150,0,2022,39-2,39TH DISTRICT,0,0.3299225426534501
1,1,1,0,0,0,0,1080,0,2022,22-1,HIGHWAY PATROL,0,0.15707309280634157
1,1,1,0,0,0,0,1050,6,2022,18-1,18TH DISTRICT,0,0.12322033611178315
1,1,1,0,0,0,0,1070,2,2022,18-1,18TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1220,0,2022,18-1,18TH DISTRICT,1,0.08029646286345592
1,0,0,1,0,0,1,1100,0,2022,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1058,2,2022,16-1,16TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1185,1,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1025,6,2022,39-2,39TH DISTRICT,0,0.2880433764437028
0,1,0,0,1,0,0,1150,6,2022,39-2,39TH DISTRICT,0,0.19639770814294155
1,1,1,0,0,0,0,1034,3,2022,18-1,18TH DISTRICT,0,0.20045500972528918
1,1,1,0,0,0,1,1170,1,2022,22-1,22ND DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1142,1,2022,39-2,39TH DISTRICT,0,0.3043396727399991
0,1,0,0,1,0,1,1230,5,2022,39-2,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1100,0,2022,39-2,HIGHWAY PATROL,0,0.08029646286345592
1,1,1,0,0,0,1,1165,3,2022,39-2,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1058,1,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1107,3,2022,12-3,12TH DISTRICT,1,0.18809584490521492
0,0,0,0,0,1,0,1056,5,2022,12-3,12TH DISTRICT,0,0.3198495900573755
0,0,0,0,0,1,1,1229,5,2022,12-3,12TH DISTRICT,0,0.32878411718444356
0,1,0,0,1,0,1,1109,1,2022,12-3,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1208,5,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1119,6,2022,12-3,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1161,3,2022,22-2,HIGHWAY PATROL,0,0.17564427248345343
0,1,0,0,1,0,1,1221,2,2022,22-1,HIGHWAY PATROL,0,0.32585201841901146
0,1,0,0,1,0,1,1212,6,2022,18-2,18TH DISTRICT,0,0.21545078385111027
0,1,0,0,1,0,1,1159,4,2022,18-2,18TH DISTRICT,0,0.29805538353132316
1,1,1,0,0,0,0,1144,1,2022,18-2,18TH DISTRICT,0,0.1523915909805559
0,1,0,0,1,0,1,1200,4,2022,12-1,12TH DISTRICT,0,0.2591853517523448
0,1,0,0,1,0,1,1198,6,2022,12-1,12TH DISTRICT,0,0.30373286590365617
0,1,0,0,1,0,0,1165,3,2022,12-2,12TH DISTRICT,0,0.23066630150769296
0,1,0,0,1,0,0,1100,2,2022,12-2,12TH DISTRICT,0,0.32585201841901146
0,0,0,0,0,1,1,1050,1,2022,12-1,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1086,0,2022,22-1,HIGHWAY PATROL,0,0.08029646286345592
0,1,0,0,1,0,1,1165,5,2022,22-2,22ND DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1069,0,2022,14-1,14TH DISTRICT,0,0.285728561628888
0,0,0,0,0,1,0,1040,4,2022,14-1,14TH DISTRICT,0,0.23066630150769296
0,1,0,0,1,0,0,1071,2,2022,14-1,14TH DISTRICT,0,0.21225239432626913
1,1,1,0,0,0,1,1195,4,2022,14-1,14TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1100,4,2022,39-2,39TH DISTRICT,0,0.2591853517523448
0,1,0,0,1,0,0,1109,2,2022,39-2,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1178,2,2022,39-2,39TH DISTRICT,0,0.30251868508567814
0,1,0,0,1,0,0,1146,1,2022,12-1,12TH DISTRICT,1,0.1751748998660464
1,1,1,0,0,0,1,1158,2,2022,12-1,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1218,4,2022,39-3,39TH DISTRICT,0,0.273228561628888
1,0,0,1,0,0,1,1210,4,2022,39-3,39TH DISTRICT,0,0.3139693023696288
0,1,0,0,1,0,1,1070,0,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1100,4,2022,39-1,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1154,3,2022,39-1,39TH DISTRICT,0,0.25619152459185096
0,1,0,0,1,0,1,1168,4,2022,39-1,39TH DISTRICT,0,0.12830176522426895
0,1,0,0,1,0,0,1150,1,2022,39-1,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1100,0,2022,39-1,39TH DISTRICT,0,0.3088609144980214
1,1,1,0,0,0,0,1095,0,2022,22-2,HIGHWAY PATROL,0,0.2198052172718702
1,0,0,1,0,0,0,1172,0,2022,39-2,39TH DISTRICT,1,0.1180757836562851
1,1,1,0,0,0,1,1165,1,2022,18-1,18TH DISTRICT,0,0.33017300607333244
0,1,0,0,1,0,0,1182,5,2022,14-1,14TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1102,0,2022,14-1,14TH DISTRICT,0,0.2531359690362954
0,0,0,0,0,1,1,1226,4,2022,39-2,39TH DISTRICT,1,0.14764766913042635
1,1,1,0,0,0,0,1030,3,2022,39-3,39TH DISTRICT,0,0.26779646286345593
0,1,0,0,1,0,1,1160,6,2022,12-3,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1125,2,2022,12-3,12TH DISTRICT,0,0.19585201841901148
0,1,0,0,1,0,1,1190,5,2022,12-3,12TH DISTRICT,0,0.24029646286345596
0,0,0,0,0,1,1,1182,6,2022,12-3,12TH DISTRICT,0,0.2671039473724758
0,0,0,0,0,1,1,1099,1,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1119,3,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1212,3,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1052,3,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1180,5,2022,12-1,12TH DISTRICT,0,0.24029646286345596
1,1,1,0,0,0,1,1065,1,2022,22-1,HIGHWAY PATROL,0,0.08029646286345592
0,1,0,0,1,0,1,1195,2,2022,22-1,22ND DISTRICT,0,0.30251868508567814
1,0,0,1,0,0,1,1218,4,2022,22-1,22ND DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1185,0,2022,22-2,22ND DISTRICT,0,0.2880433764437028
0,1,0,0,1,0,1,1051,3,2022,16-1,16TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1100,6,2022,12-3,12TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1038,3,2022,12-1,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1180,0,2022,39-2,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1085,0,2022,39-2,39TH DISTRICT,0,0.32878411718444356
0,0,0,0,0,1,0,1059,2,2022,14-1,14TH DISTRICT,1,0.13304138343397498
0,0,0,0,0,1,0,1095,6,2022,12-3,12TH DISTRICT,0,0.2880433764437028
1,1,1,0,0,0,0,1135,2,2022,12-3,12TH DISTRICT,0,0.2402964628634559
0,0,0,0,0,1,1,1225,5,2022,12-3,12TH DISTRICT,0,0.2004550097252892
1,1,1,0,0,0,0,1025,2,2022,12-4,12TH DISTRICT,0,0.14764766913042635
0,1,0,0,1,0,0,1185,3,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1175,4,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1125,1,2022,12-3,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1180,6,2022,22-1,HIGHWAY PATROL,0,0.2880433764437028
0,0,0,0,0,1,0,1145,0,2022,22-1,HIGHWAY PATROL,0,0.2198052172718702
1,0,0,1,0,0,1,1107,0,2022,22-1,HIGHWAY PATROL,0,0.08029646286345592
0,0,0,0,0,1,1,1130,4,2022,22-1,22ND DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1200,0,2022,22-3,HIGHWAY PATROL,0,0.08029646286345592
0,1,0,0,1,0,1,1107,4,2022,22-1,HIGHWAY PATROL,0,0.1707430781376359
1,1,1,0,0,0,1,1222,5,2022,22-1,22ND DISTRICT,0,0.208382352816953
0,1,0,0,1,0,1,1166,1,2022,22-1,22ND DISTRICT,0,0.22285819125851764
1,0,0,1,0,0,1,1160,5,2022,22-1,22ND DISTRICT,0,0.2833520184190115
1,1,1,0,0,0,1,1168,6,2022,12-4,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1164,4,2022,18-2,18TH DISTRICT,0,0.09686634040417051
1,1,1,0,0,0,0,1202,2,2022,18-2,18TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1060,4,2022,39-3,39TH DISTRICT,0,0.20444989128329297
0,1,0,0,1,0,1,1045,0,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1101,5,2022,35-1,35TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1211,5,2022,12-1,12TH DISTRICT,0,0.3198495900573755
1,1,1,0,0,0,0,1065,2,2022,39-3,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1150,4,2022,39-3,39TH DISTRICT,1,0.19585201841901145
1,1,1,0,0,0,1,1153,2,2022,16-1,HIGHWAY PATROL,0,0.08029646286345592
1,1,1,0,0,0,0,1080,1,2022,18-1,18TH DISTRICT,0,0.3000089258529861
1,1,1,0,0,0,0,1075,6,2022,18-1,18TH DISTRICT,0,0.2880433764437028
0,1,0,0,1,0,0,1070,1,2022,18-1,18TH DISTRICT,0,0.1523915909805559
1,1,1,0,0,0,0,1060,5,2022,18-1,18TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1049,0,2022,14-2,14TH DISTRICT,1,0.08029646286345592
0,0,0,0,0,1,0,1093,4,2022,39-1,39TH DISTRICT,0,0.1707430781376359
0,1,0,0,1,0,0,1045,3,2022,39-1,39TH DISTRICT,0,0.2816010413722415
0,1,0,0,1,0,1,1198,5,2022,12-3,12TH DISTRICT,0,0.2833520184190115
1,1,1,0,0,0,0,1119,5,2022,39-3,39TH DISTRICT,0,0.2271083601200959
1,1,1,0,0,0,1,1092,0,2022,35-2,STRIKE FORCE,0,0.08029646286345592
0,1,0,0,1,0,0,1187,3,2022,18-1,18TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1215,1,2022,14-1,HIGHWAY PATROL,0,0.08029646286345592
0,1,0,0,1,0,1,1094,4,2022,39-2,39TH DISTRICT,0,0.08588287872003968
0,1,0,0,1,0,0,1148,4,2022,39-2,39TH DISTRICT,1,0.09686634040417051
0,1,0,0,1,0,0,1080,2,2022,39-2,39TH DISTRICT,0,0.30251868508567814
0,0,0,0,0,1,1,1087,6,2022,19-2,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1075,1,2022,18-3,18TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1132,3,2022,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1038,4,2022,19-2,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1066,4,2022,19-2,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1226,4,2022,19-2,19TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1209,1,2022,35-1,35TH DISTRICT,0,0.2902964628634559
1,0,0,1,0,0,1,1223,3,2022,12-4,12TH DISTRICT,0,0.2960407930121083
1,1,1,0,0,0,0,1098,0,2022,12-4,12TH DISTRICT,0,0.3088609144980214
1,1,1,0,0,0,0,1100,1,2022,12-4,12TH DISTRICT,0,0.3247334458615329
0,1,0,0,1,0,0,1197,2,2022,39-1,HIGHWAY PATROL,0,0.08029646286345592
0,1,0,0,1,0,0,1202,1,2022,14-1,14TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1198,5,2022,14-1,14TH DISTRICT,0,0.24359893199925842
0,1,0,0,1,0,0,1145,3,2022,12-3,12TH DISTRICT,1,0.14284132725595305
0,0,0,0,0,1,1,1165,5,2022,12-3,12TH DISTRICT,0,0.3198495900573755
0,1,0,0,1,0,1,1140,5,2022,12-3,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1202,0,2022,12-2,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1120,3,2022,12-4,12TH DISTRICT,0,0.23001868508567813
0,0,0,0,0,1,1,1080,2,2022,22-2,22ND DISTRICT,0,0.19585201841901148
0,1,0,0,1,0,0,1057,0,2022,16-2,16TH DISTRICT,0,0.2880433764437028
1,0,0,1,0,0,0,1105,6,2022,16-2,16TH DISTRICT,0,0.30373286590365617
1,0,0,1,0,0,0,1199,6,2022,16-2,16TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1220,3,2022,12-2,12TH DISTRICT,0,0.2369322653325917
1,1,1,0,0,0,1,1215,3,2022,18-1,18TH DISTRICT,0,0.3006359690362954
0,0,0,0,0,1,0,1097,1,2022,39-2,39TH DISTRICT,1,0.08029646286345592
0,0,0,0,0,1,0,1167,4,2022,39-1,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1185,1,2022,18-2,18TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1131,6,2022,18-2,18TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1125,0,2022,18-2,18TH DISTRICT,1,0.1702964628634559
0,0,0,0,0,1,0,1052,1,2022,18-2,18TH DISTRICT,1,0.1751748998660464
0,1,0,0,1,0,1,1200,2,2022,18-2,18TH DISTRICT,0,0.32585201841901146
0,1,0,0,1,0,1,1140,5,2022,18-2,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1172,0,2022,22-2,HIGHWAY PATROL,0,0.32878411718444356
0,0,0,0,0,1,0,1185,2,2022,18-3,18TH DISTRICT,1,0.08029646286345592
0,0,0,0,0,1,1,1155,3,2022,18-3,18TH DISTRICT,0,0.31535819125851766
1,1,1,0,0,0,0,1157,3,2022,14-1,14TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1055,3,2022,35-2,35TH DISTRICT,0,0.32585201841901146
0,1,0,0,1,0,1,1202,3,2022,35-2,35TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1174,2,2022,18-2,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1155,3,2022,18-2,18TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1155,3,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1200,2,2022,22-2,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1231,5,2022,18-3,18TH DISTRICT,0,0.1379725653571359
0,1,0,0,1,0,0,1093,1,2022,16-1,16TH DISTRICT,0,0.3000089258529861
1,0,0,1,0,0,0,1026,6,2022,16-1,16TH DISTRICT,0,0.08588287872003969
1,0,0,1,0,0,0,1045,3,2022,16-1,16TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1089,4,2022,16-1,16TH DISTRICT,1,0.14764766913042635
0,1,0,0,1,0,0,1122,4,2022,16-1,16TH DISTRICT,1,0.14764766913042635
0,1,0,0,1,0,0,1108,0,2022,16-1,HIGHWAY PATROL,1,0.21545078385111022
0,0,0,0,0,1,0,1057,0,2022,16-1,16TH DISTRICT,0,0.3088609144980214
1,1,1,0,0,0,0,1060,2,2022,39-2,39TH DISTRICT,0,0.2809137468140732
0,1,0,0,1,0,0,1060,0,2022,39-2,39TH DISTRICT,0,0.32878411718444356
1,0,0,1,0,0,1,1175,2,2022,12-3,12TH DISTRICT,0,0.2531359690362954
1,1,1,0,0,0,0,1169,4,2022,12-3,12TH DISTRICT,0,0.23066630150769296
1,0,0,1,0,0,0,1129,0,2022,12-3,12TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1094,6,2022,12-3,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1115,1,2022,12-3,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1086,0,2022,22-1,HIGHWAY PATROL,0,0.15707309280634157
0,0,0,0,0,1,0,1209,5,2022,18-1,18TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1180,1,2022,19-1,19TH DISTRICT,0,0.25001868508567815
1,0,0,1,0,0,1,1166,0,2022,18-2,18TH DISTRICT,0,0.2880433764437028
1,1,1,0,0,0,1,1167,1,2022,18-2,18TH DISTRICT,0,0.2902964628634559
1,1,1,0,0,0,1,1176,1,2022,18-2,18TH DISTRICT,0,0.2902964628634559
0,1,0,0,1,0,0,1171,4,2022,18-2,18TH DISTRICT,0,0.20444989128329297
0,1,0,0,1,0,0,1070,2,2022,18-2,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1174,4,2022,18-2,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1045,4,2022,35-3,35TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1150,3,2022,14-2,14TH DISTRICT,0,0.3006359690362954
0,1,0,0,1,0,0,1030,5,2022,14-2,14TH DISTRICT,0,0.208382352816953
1,1,1,0,0,0,0,1186,3,2022,14-2,14TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,1,1205,4,2022,14-2,14TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1187,2,2022,12-3,12TH DISTRICT,0,0.2531359690362954
1,1,1,0,0,0,1,1195,5,2022,12-3,12TH DISTRICT,0,0.2531359690362954
0,1,0,0,1,0,0,1200,1,2022,12-3,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1037,2,2022,12-3,12TH DISTRICT,1,0.1833520184190115
0,1,0,0,1,0,1,1227,4,2022,12-3,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1075,4,2022,39-2,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1206,4,2022,39-3,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1084,0,2022,39-3,39TH DISTRICT,1,0.1702964628634559
0,0,0,0,0,1,0,1135,2,2022,39-3,39TH DISTRICT,0,0.2924878208881473
0,0,0,0,0,1,1,1216,2,2022,39-3,39TH DISTRICT,0,0.2924878208881473
1,1,1,0,0,0,0,1034,6,2022,12-4,12TH DISTRICT,0,0.30373286590365617
0,1,0,0,1,0,0,1150,0,2022,12-2,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1185,0,2022,12-4,12TH DISTRICT,1,0.08029646286345592
1,0,0,1,0,0,0,1185,0,2022,12-4,12TH DISTRICT,1,0.08029646286345592
0,0,0,0,0,1,1,1150,0,2022,14-1,STRIKE FORCE,0,0.18385128324983585
0,1,0,0,1,0,0,1103,2,2022,19-3,19TH DISTRICT,0,0.14764766913042635
0,1,0,0,1,0,1,1114,0,2022,35-2,STRIKE FORCE,0,0.08029646286345592
1,1,1,0,0,0,0,1031,5,2022,35-2,35TH DISTRICT,0,0.29029646286345595
0,1,0,0,1,0,1,1200,3,2022,35-2,35TH DISTRICT,0,0.2784137468140732
1,1,1,0,0,0,1,1193,6,2022,35-1,35TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1210,6,2022,39-3,STRIKE FORCE,0,0.24359893199925842
1,0,0,1,0,0,1,1225,5,2022,39-3,39TH DISTRICT,0,0.273228561628888
0,0,0,0,0,1,0,1093,0,2022,39-3,39TH DISTRICT,0,0.26779646286345593
1,1,1,0,0,0,0,1175,3,2022,39-3,39TH DISTRICT,0,0.17564427248345343
0,1,0,0,1,0,0,1057,1,2022,39-3,39TH DISTRICT,0,0.1523915909805559
0,1,0,0,1,0,0,1095,0,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1110,1,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1161,2,2022,39-2,HIGHWAY PATROL,0,0.08029646286345592
0,0,0,0,0,1,0,1114,0,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1157,4,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1070,4,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1209,4,2022,39-3,39TH DISTRICT,0,0.23416182287094633
0,1,0,0,1,0,0,1118,5,2022,39-3,39TH DISTRICT,0,0.29029646286345595
0,1,0,0,1,0,0,1088,2,2022,39-3,39TH DISTRICT,0,0.2621174505177769
0,0,0,0,0,1,1,1114,0,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1060,5,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1093,1,2022,39-3,39TH DISTRICT,0,0.15239159098055588
0,0,0,0,0,1,1,1173,4,2022,12-2,12TH DISTRICT,0,0.27910424039848913
0,1,0,0,1,0,1,1061,4,2022,16-1,16TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1170,6,2022,12-4,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1215,1,2022,22-2,22ND DISTRICT,0,0.31100633940666583
0,1,0,0,1,0,1,1209,2,2022,39-3,39TH DISTRICT,0,0.22646930236962876
0,1,0,0,1,0,0,1083,4,2022,39-3,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1152,1,2022,39-3,39TH DISTRICT,1,0.08029646286345592
1,0,0,1,0,0,0,1110,5,2022,39-3,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1154,1,2022,39-3,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1170,5,2022,39-3,39TH DISTRICT,1,0.08029646286345592
1,0,0,1,0,0,0,1093,3,2022,39-3,39TH DISTRICT,0,0.26779646286345593
0,0,0,0,0,1,0,1095,3,2022,39-3,39TH DISTRICT,0,0.3161866982042575
1,1,1,0,0,0,0,1125,2,2022,39-3,39TH DISTRICT,0,0.32585201841901146
1,1,1,0,0,0,1,1175,5,2022,39-3,39TH DISTRICT,0,0.32878411718444356
1,1,1,0,0,0,1,1230,6,2022,39-1,HIGHWAY PATROL,0,0.2924878208881473
0,1,0,0,1,0,1,1170,6,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1179,3,2022,19-3,19TH DISTRICT,1,0.08588287872003969
1,1,1,0,0,0,1,1152,4,2022,18-2,18TH DISTRICT,0,0.29805538353132316
1,1,1,0,0,0,0,1164,2,2022,18-2,18TH DISTRICT,1,0.13304138343397498
0,0,0,0,0,1,0,1126,3,2022,18-2,18TH DISTRICT,1,0.18809584490521492
0,0,0,0,0,1,1,1030,3,2022,18-2,18TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1170,5,2022,39-3,39TH DISTRICT,0,0.09140617123361122
0,0,0,0,0,1,0,1089,4,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1065,2,2022,39-3,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1195,1,2022,39-3,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1148,4,2022,39-3,39TH DISTRICT,1,0.09686634040417051
1,1,1,0,0,0,0,1172,3,2022,39-3,39TH DISTRICT,1,0.18809584490521492
0,1,0,0,1,0,0,1105,5,2022,39-3,39TH DISTRICT,1,0.2004550097252892
1,0,0,1,0,0,1,1150,3,2022,39-3,39TH DISTRICT,0,0.31535819125851766
0,1,0,0,1,0,1,1150,1,2022,39-3,39TH DISTRICT,0,0.3043396727399991
1,0,0,1,0,0,1,1211,1,2022,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1230,5,2022,14-1,14TH DISTRICT,0,0.276545019400393
0,0,0,0,0,1,1,1183,6,2022,12-1,12TH DISTRICT,0,0.24359893199925842
1,1,1,0,0,0,0,1097,2,2022,12-1,COUNTER - TERROR OPERATIONS,0,0.2621174505177769
0,1,0,0,1,0,0,1187,1,2022,12-1,12TH DISTRICT,0,0.11286810785777479
1,1,1,0,0,0,0,1175,6,2022,12-1,12TH DISTRICT,0,0.08588287872003969
0,1,0,0,1,0,1,1105,5,2022,14-2,14TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1048,1,2022,12-4,12TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1145,2,2022,12-4,12TH DISTRICT,0,0.2840354223216501
1,1,1,0,0,0,1,1130,3,2022,12-4,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1178,0,2022,39-3,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1080,1,2022,39-3,39TH DISTRICT,0,0.21606001581124157
0,0,0,0,0,1,0,1102,2,2022,39-3,39TH DISTRICT,0,0.14764766913042635
0,1,0,0,1,0,0,1046,1,2022,39-2,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1090,1,2022,39-3,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1142,0,2022,12-4,12TH DISTRICT,0,0.15707309280634157
0,1,0,0,1,0,0,1050,3,2022,22-1,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1043,0,2022,22-2,HIGHWAY PATROL,0,0.08029646286345592
0,0,0,0,0,1,1,1170,2,2022,18-1,18TH DISTRICT,0,0.22646930236962876
1,0,0,1,0,0,1,1170,1,2022,18-2,18TH DISTRICT,0,0.3247334458615329
1,0,0,1,0,0,1,1230,5,2022,18-3,18TH DISTRICT,0,0.32878411718444356
0,1,0,0,1,0,0,1101,1,2022,18-2,18TH DISTRICT,0,0.33017300607333244
0,0,0,0,0,1,1,1204,1,2022,18-2,18TH DISTRICT,0,0.32779646286345593
1,0,0,1,0,0,0,1083,4,2022,18-2,18TH DISTRICT,0,0.3139693023696288
1,0,0,1,0,0,1,1155,0,2022,18-2,18TH DISTRICT,0,0.3077964628634559
1,1,1,0,0,0,1,1141,1,2022,18-2,18TH DISTRICT,0,0.3043396727399991
